Id,x,y,comment_class
21759,37.442095,55.883792,-1
21760,37.442095,55.883792,-1
21761,37.442095,55.883792,-1
21762,37.442095,55.883792,-1
21763,37.442095,55.883792,-1
21764,37.442095,55.883792,-1
21765,37.442095,55.883792,-1
21766,37.442095,55.883792,-1
21767,37.442095,55.883792,-1
21768,37.442095,55.883792,-1
21769,37.442095,55.883792,-1
21770,37.442095,55.883792,-1
21771,37.442095,55.883792,-1
21772,37.442095,55.883792,-1
21773,37.442095,55.883792,-1
21774,37.442095,55.883792,-1
21775,37.442095,55.883792,-1
21776,37.442095,55.883792,-1
21777,37.442095,55.883792,-1
21778,37.442095,55.883792,-1
21779,37.442095,55.883792,-1
21780,37.442095,55.883792,-1
21781,37.442095,55.883792,-1
21782,37.442095,55.883792,-1
21783,37.442095,55.883792,-1
21784,37.442095,55.883792,-1
21785,37.442095,55.883792,-1
21786,37.442095,55.883792,-1
21787,37.442095,55.883792,-1
21788,37.442095,55.883792,-1
21789,37.442095,55.883792,-1
21790,37.442095,55.883792,-1
21791,37.442095,55.883792,-1
21792,37.442095,55.883792,-1
21793,37.442095,55.883792,-1
21794,37.442095,55.883792,-1
21795,37.442095,55.883792,-1
21796,37.442095,55.883792,-1
21797,37.442095,55.883792,-1
21798,37.442095,55.883792,-1
21799,37.442095,55.883792,-1
21800,37.442095,55.883792,-1
21801,37.442095,55.883792,-1
21802,37.442095,55.883792,-1
21803,37.442095,55.883792,-1
21804,37.442095,55.883792,-1
21805,37.442095,55.883792,-1
21806,37.442095,55.883792,-1
21807,37.442095,55.883792,-1
21808,37.442095,55.883792,-1
21809,37.442095,55.883792,-1
21810,37.442095,55.883792,-1
21811,37.442095,55.883792,-1
21812,37.442095,55.883792,-1
21813,37.442095,55.883792,-1
21814,37.442095,55.883792,-1
21815,37.442095,55.883792,-1
21816,37.442095,55.883792,-1
21817,37.442095,55.883792,-1
21818,37.442095,55.883792,-1
21819,37.442095,55.883792,-1
21820,37.442095,55.883792,-1
21821,37.442095,55.883792,-1
21822,37.442095,55.883792,-1
21823,37.442095,55.883792,-1
21824,37.442095,55.883792,-1
21825,37.442095,55.883792,-1
21826,37.442095,55.883792,-1
21827,37.442095,55.883792,-1
21828,37.442095,55.883792,-1
21829,37.442095,55.883792,-1
21830,37.442095,55.883792,-1
21831,37.442095,55.883792,-1
21832,37.442095,55.883792,-1
21833,37.442095,55.883792,-1
21834,37.442095,55.883792,-1
21835,37.442095,55.883792,-1
21836,37.442095,55.883792,-1
21837,37.442095,55.883792,-1
21838,37.442095,55.883792,-1
21839,37.442095,55.883792,-1
21840,37.442095,55.883792,-1
21841,37.442095,55.883792,-1
21842,37.442095,55.883792,-1
21843,37.442095,55.883792,-1
21844,37.442095,55.883792,-1
21845,37.442095,55.883792,-1
21846,37.442095,55.883792,-1
21847,37.442095,55.883792,-1
21848,37.442095,55.883792,-1
21849,37.442095,55.883792,-1
21850,37.442095,55.883792,-1
21851,37.442095,55.883792,-1
21852,37.442095,55.883792,-1
21853,37.442095,55.883792,-1
21854,37.442095,55.883792,-1
21855,37.442095,55.883792,-1
21856,37.442095,55.883792,-1
21857,37.442095,55.883792,-1
21858,37.442095,55.883792,-1
21859,37.442095,55.883792,-1
21860,37.442095,55.883792,-1
21861,37.442095,55.883792,-1
21862,37.442095,55.883792,-1
21863,37.442095,55.883792,-1
21864,37.442095,55.883792,-1
21865,37.442095,55.883792,-1
21866,37.442095,55.883792,-1
21867,37.442095,55.883792,-1
21868,37.442095,55.883792,-1
21869,37.442095,55.883792,-1
21870,37.442095,55.883792,-1
21871,37.442095,55.883792,-1
21872,37.442095,55.883792,-1
21873,37.442095,55.883792,-1
21874,37.442095,55.883792,-1
21875,37.442095,55.883792,-1
21876,37.442095,55.883792,-1
21877,37.442095,55.883792,-1
21878,37.442095,55.883792,-1
21879,37.442095,55.883792,-1
21880,37.442095,55.883792,-1
21881,37.442095,55.883792,-1
21882,37.442095,55.883792,-1
21883,37.442095,55.883792,-1
21884,37.442095,55.883792,-1
21885,37.442095,55.883792,-1
21886,37.442095,55.883792,-1
21887,37.442095,55.883792,-1
21888,37.442095,55.883792,-1
21889,37.442095,55.883792,-1
21890,37.442095,55.883792,-1
21891,37.442095,55.883792,-1
21892,37.442095,55.883792,-1
21893,37.442095,55.883792,-1
21894,37.442095,55.883792,-1
21895,37.442095,55.883792,-1
21896,37.442095,55.883792,-1
21897,37.442095,55.883792,-1
21898,37.442095,55.883792,-1
21899,37.442095,55.883792,-1
21900,37.442095,55.883792,-1
21901,37.442095,55.883792,-1
21902,37.442095,55.883792,-1
21903,37.442095,55.883792,-1
21904,37.442095,55.883792,-1
21905,37.442095,55.883792,-1
21906,37.442095,55.883792,-1
21907,37.442095,55.883792,-1
21908,37.442095,55.883792,-1
21909,37.442095,55.883792,-1
21910,37.442095,55.883792,-1
21911,37.442095,55.883792,-1
21912,37.442095,55.883792,-1
21913,37.442095,55.883792,-1
21914,37.442095,55.883792,-1
21915,37.442095,55.883792,-1
21916,37.442095,55.883792,-1
21917,37.442095,55.883792,-1
21918,37.442095,55.883792,-1
21919,37.442095,55.883792,-1
21920,37.442095,55.883792,-1
21921,37.442095,55.883792,-1
21922,37.442095,55.883792,-1
21923,37.442095,55.883792,-1
21924,37.442095,55.883792,-1
21925,37.442095,55.883792,-1
21926,37.442095,55.883792,-1
21927,37.442095,55.883792,-1
21928,37.442095,55.883792,-1
21929,37.442095,55.883792,-1
21930,37.442095,55.883792,-1
21931,37.442095,55.883792,-1
21932,37.442095,55.883792,-1
21933,37.442095,55.883792,-1
21934,37.442095,55.883792,-1
21935,37.442095,55.883792,-1
21936,37.442095,55.883792,-1
21937,37.442095,55.883792,-1
21938,37.442095,55.883792,-1
21939,37.442095,55.883792,-1
21940,37.442095,55.883792,-1
21941,37.442095,55.883792,-1
21942,37.442095,55.883792,-1
21943,37.442095,55.883792,-1
21944,37.442095,55.883792,-1
21945,37.442095,55.883792,-1
21946,37.442095,55.883792,-1
21947,37.442095,55.883792,-1
21948,37.442095,55.883792,-1
21949,37.442095,55.883792,-1
21950,37.442095,55.883792,-1
21951,37.442095,55.883792,-1
21952,37.442095,55.883792,-1
21953,37.442095,55.883792,-1
21954,37.442095,55.883792,-1
21955,37.442095,55.883792,-1
21956,37.442095,55.883792,-1
21957,37.442095,55.883792,-1
21958,37.442095,55.883792,-1
21959,37.442095,55.883792,-1
21960,37.442095,55.883792,-1
21961,37.442095,55.883792,-1
21962,37.442095,55.883792,-1
21963,37.442095,55.883792,-1
21964,37.442095,55.883792,-1
21965,37.442095,55.883792,-1
21966,37.442095,55.883792,-1
21967,37.442095,55.883792,-1
21968,37.442095,55.883792,-1
21969,37.442095,55.883792,-1
21970,37.442095,55.883792,-1
21971,37.442095,55.883792,-1
21972,37.442095,55.883792,-1
21973,37.442095,55.883792,-1
21974,37.442095,55.883792,-1
21975,37.442095,55.883792,-1
21976,37.442095,55.883792,-1
21977,37.442095,55.883792,-1
21978,37.442095,55.883792,-1
21979,37.442095,55.883792,-1
21980,37.442095,55.883792,-1
21981,37.442095,55.883792,-1
21982,37.442095,55.883792,-1
21983,37.442095,55.883792,-1
21984,37.442095,55.883792,-1
21985,37.442095,55.883792,-1
21986,37.442095,55.883792,-1
21987,37.442095,55.883792,-1
21988,37.442095,55.883792,-1
21989,37.442095,55.883792,-1
21990,37.442095,55.883792,-1
21991,37.442095,55.883792,-1
21992,37.442095,55.883792,-1
21993,37.442095,55.883792,-1
21994,37.442095,55.883792,-1
21995,37.442095,55.883792,-1
21996,37.442095,55.883792,-1
21997,37.442095,55.883792,-1
21998,37.442095,55.883792,-1
21999,37.442095,55.883792,-1
22000,37.442095,55.883792,-1
22001,37.442095,55.883792,-1
22002,37.442095,55.883792,-1
22003,37.442095,55.883792,-1
22004,37.442095,55.883792,-1
22005,37.442095,55.883792,-1
22006,37.442095,55.883792,-1
22007,37.442095,55.883792,-1
22008,37.442095,55.883792,-1
22009,37.442095,55.883792,-1
22010,37.442095,55.883792,-1
22011,37.442095,55.883792,-1
22012,37.442095,55.883792,-1
22013,37.442095,55.883792,-1
22014,37.442095,55.883792,-1
22015,37.442095,55.883792,-1
22016,37.442095,55.883792,-1
22017,37.442095,55.883792,-1
22018,37.442095,55.883792,-1
22019,37.442095,55.883792,-1
22020,37.442095,55.883792,-1
22021,37.442095,55.883792,-1
22022,37.442095,55.883792,-1
22023,37.442095,55.883792,-1
22024,37.442095,55.883792,-1
22025,37.442095,55.883792,-1
22026,37.442095,55.883792,-1
22027,37.442095,55.883792,-1
22028,37.442095,55.883792,-1
22029,37.442095,55.883792,-1
22030,37.442095,55.883792,-1
22031,37.442095,55.883792,-1
22032,37.442095,55.883792,-1
22033,37.442095,55.883792,-1
22034,37.442095,55.883792,-1
22035,37.442095,55.883792,-1
22036,37.442095,55.883792,-1
22037,37.442095,55.883792,-1
22038,37.442095,55.883792,-1
22039,37.442095,55.883792,-1
22040,37.442095,55.883792,-1
22041,37.442095,55.883792,-1
22042,37.442095,55.883792,-1
22043,37.442095,55.883792,-1
22044,37.442095,55.883792,-1
22045,37.442095,55.883792,-1
22046,37.442095,55.883792,-1
22047,37.442095,55.883792,-1
22048,37.442095,55.883792,-1
22049,37.442095,55.883792,-1
22050,37.442095,55.883792,-1
22051,37.442095,55.883792,-1
22052,37.442095,55.883792,-1
22053,37.442095,55.883792,-1
22054,37.442095,55.883792,-1
22055,37.442095,55.883792,-1
22056,37.442095,55.883792,-1
22057,37.442095,55.883792,-1
22058,37.442095,55.883792,-1
22059,37.442095,55.883792,-1
22060,37.442095,55.883792,-1
22061,37.442095,55.883792,-1
22062,37.442095,55.883792,-1
22063,37.442095,55.883792,-1
22064,37.442095,55.883792,-1
22065,37.442095,55.883792,-1
22066,37.442095,55.883792,-1
22067,37.442095,55.883792,-1
22068,37.442095,55.883792,-1
22069,37.442095,55.883792,-1
22070,37.442095,55.883792,-1
22071,37.442095,55.883792,-1
22072,37.442095,55.883792,-1
22073,37.442095,55.883792,-1
22074,37.442095,55.883792,-1
22075,37.442095,55.883792,-1
22076,37.442095,55.883792,-1
22077,37.442095,55.883792,-1
22078,37.442095,55.883792,-1
22079,37.442095,55.883792,-1
22080,37.442095,55.883792,-1
22081,37.442095,55.883792,-1
22082,37.442095,55.883792,-1
22083,37.442095,55.883792,-1
22084,37.442095,55.883792,-1
22085,37.442095,55.883792,-1
22086,37.442095,55.883792,-1
22087,37.442095,55.883792,-1
22088,37.442095,55.883792,-1
22089,37.442095,55.883792,-1
22090,37.442095,55.883792,-1
22091,37.442095,55.883792,-1
22092,37.442095,55.883792,-1
22093,37.442095,55.883792,-1
22094,37.442095,55.883792,-1
22095,37.442095,55.883792,-1
22096,37.442095,55.883792,-1
22097,37.442095,55.883792,-1
22098,37.442095,55.883792,-1
22099,37.442095,55.883792,-1
22100,37.442095,55.883792,-1
22101,37.442095,55.883792,-1
22102,37.442095,55.883792,-1
22103,37.442095,55.883792,-1
22104,37.442095,55.883792,-1
22105,37.442095,55.883792,-1
22106,37.442095,55.883792,-1
22107,37.442095,55.883792,-1
22108,37.442095,55.883792,-1
22109,37.442095,55.883792,-1
22110,37.442095,55.883792,-1
22111,37.442095,55.883792,-1
22112,37.442095,55.883792,-1
22113,37.442095,55.883792,-1
22114,37.442095,55.883792,-1
22115,37.442095,55.883792,-1
22116,37.442095,55.883792,-1
22117,37.442095,55.883792,-1
22118,37.442095,55.883792,-1
22119,37.442095,55.883792,-1
22120,37.442095,55.883792,-1
22121,37.442095,55.883792,-1
22122,37.442095,55.883792,-1
22123,37.442095,55.883792,-1
22124,37.442095,55.883792,-1
22125,37.442095,55.883792,-1
22126,37.442095,55.883792,-1
22127,37.442095,55.883792,-1
22128,37.442095,55.883792,-1
22129,37.442095,55.883792,-1
22130,37.442095,55.883792,-1
22131,37.442095,55.883792,-1
22132,37.442095,55.883792,-1
22133,37.442095,55.883792,-1
22134,37.442095,55.883792,-1
22135,37.442095,55.883792,-1
22136,37.442095,55.883792,-1
22137,37.442095,55.883792,-1
22138,37.442095,55.883792,-1
22139,37.442095,55.883792,-1
22140,37.442095,55.883792,-1
22141,37.442095,55.883792,-1
22142,37.442095,55.883792,-1
22143,37.442095,55.883792,-1
22144,37.442095,55.883792,-1
22145,37.442095,55.883792,-1
22146,37.442095,55.883792,-1
22147,37.442095,55.883792,-1
22148,37.442095,55.883792,-1
22149,37.442095,55.883792,-1
22150,37.442095,55.883792,-1
22151,37.442095,55.883792,-1
22152,37.442095,55.883792,-1
22153,37.442095,55.883792,-1
22154,37.442095,55.883792,-1
22155,37.442095,55.883792,-1
22156,37.442095,55.883792,-1
22157,37.442095,55.883792,-1
22158,37.442095,55.883792,-1
22159,37.442095,55.883792,-1
22160,37.442095,55.883792,-1
22161,37.442095,55.883792,-1
22162,37.442095,55.883792,-1
22163,37.442095,55.883792,-1
22164,37.442095,55.883792,-1
22165,37.442095,55.883792,-1
22166,37.442095,55.883792,-1
22167,37.442095,55.883792,-1
22168,37.442095,55.883792,-1
22169,37.442095,55.883792,-1
22170,37.442095,55.883792,-1
22171,37.442095,55.883792,-1
22172,37.442095,55.883792,-1
22173,37.442095,55.883792,-1
22174,37.442095,55.883792,-1
22175,37.442095,55.883792,-1
22176,37.442095,55.883792,-1
22177,37.442095,55.883792,-1
22178,37.442095,55.883792,-1
22179,37.442095,55.883792,-1
22180,37.442095,55.883792,-1
22181,37.442095,55.883792,-1
22182,37.442095,55.883792,-1
22183,37.442095,55.883792,-1
22184,37.442095,55.883792,-1
22185,37.442095,55.883792,-1
22186,37.442095,55.883792,-1
22187,37.442095,55.883792,-1
22188,37.442095,55.883792,-1
22189,37.442095,55.883792,-1
22190,37.442095,55.883792,-1
22191,37.442095,55.883792,-1
22192,37.442095,55.883792,-1
22193,37.442095,55.883792,-1
22194,37.442095,55.883792,-1
22195,37.442095,55.883792,-1
22196,37.442095,55.883792,-1
22197,37.442095,55.883792,-1
22198,37.442095,55.883792,-1
22199,37.442095,55.883792,-1
22200,37.442095,55.883792,-1
22201,37.442095,55.883792,-1
22202,37.442095,55.883792,-1
22203,37.442095,55.883792,-1
22204,37.442095,55.883792,-1
22205,37.442095,55.883792,-1
22206,37.442095,55.883792,-1
22207,37.442095,55.883792,-1
22208,37.442095,55.883792,-1
22209,37.442095,55.883792,-1
22210,37.442095,55.883792,-1
22211,37.442095,55.883792,-1
22212,37.442095,55.883792,-1
22213,37.442095,55.883792,-1
22214,37.442095,55.883792,-1
22215,37.442095,55.883792,-1
22216,37.442095,55.883792,-1
22217,37.442095,55.883792,-1
22218,37.442095,55.883792,-1
22219,37.442095,55.883792,-1
22220,37.442095,55.883792,-1
22221,37.442095,55.883792,-1
22222,37.442095,55.883792,-1
22223,37.442095,55.883792,-1
22224,37.442095,55.883792,-1
22225,37.442095,55.883792,-1
22226,37.442095,55.883792,-1
22227,37.442095,55.883792,-1
22228,37.442095,55.883792,-1
22229,37.442095,55.883792,-1
22230,37.442095,55.883792,-1
22231,37.442095,55.883792,-1
22232,37.442095,55.883792,-1
22233,37.442095,55.883792,-1
22234,37.442095,55.883792,-1
22235,37.442095,55.883792,-1
22236,37.442095,55.883792,-1
22237,37.442095,55.883792,-1
22238,37.442095,55.883792,-1
22239,37.442095,55.883792,-1
22240,37.442095,55.883792,-1
22241,37.442095,55.883792,-1
22242,37.442095,55.883792,-1
22243,37.442095,55.883792,-1
22244,37.442095,55.883792,-1
22245,37.442095,55.883792,-1
22246,37.442095,55.883792,-1
22247,37.442095,55.883792,-1
22248,37.442095,55.883792,-1
22249,37.442095,55.883792,-1
22250,37.442095,55.883792,-1
22251,37.442095,55.883792,-1
22252,37.442095,55.883792,-1
22253,37.442095,55.883792,-1
22254,37.442095,55.883792,-1
22255,37.442095,55.883792,-1
22256,37.442095,55.883792,-1
22257,37.442095,55.883792,-1
22258,37.442095,55.883792,-1
22259,37.442095,55.883792,-1
22260,37.442095,55.883792,-1
22261,37.442095,55.883792,-1
22262,37.442095,55.883792,-1
22263,37.442095,55.883792,-1
22264,37.442095,55.883792,-1
22265,37.442095,55.883792,-1
22266,37.442095,55.883792,-1
22267,37.442095,55.883792,-1
22268,37.442095,55.883792,-1
22269,37.442095,55.883792,-1
22270,37.442095,55.883792,-1
22271,37.442095,55.883792,-1
22272,37.442095,55.883792,-1
22273,37.442095,55.883792,-1
22274,37.442095,55.883792,-1
22275,37.442095,55.883792,-1
22276,37.442095,55.883792,-1
22277,37.442095,55.883792,-1
22278,37.442095,55.883792,-1
22279,37.442095,55.883792,-1
22280,37.442095,55.883792,-1
22281,37.442095,55.883792,-1
22282,37.442095,55.883792,-1
22283,37.442095,55.883792,-1
22284,37.442095,55.883792,-1
22285,37.442095,55.883792,-1
22286,37.442095,55.883792,-1
22287,37.442095,55.883792,-1
22288,37.442095,55.883792,-1
22289,37.442095,55.883792,-1
22290,37.442095,55.883792,-1
22291,37.442095,55.883792,-1
22292,37.442095,55.883792,-1
22293,37.442095,55.883792,-1
22294,37.442095,55.883792,-1
22295,37.442095,55.883792,-1
22296,37.442095,55.883792,-1
22297,37.442095,55.883792,-1
22298,37.442095,55.883792,-1
22299,37.442095,55.883792,-1
22300,37.442095,55.883792,-1
22301,37.442095,55.883792,-1
22302,37.442095,55.883792,-1
22303,37.442095,55.883792,-1
22304,37.442095,55.883792,-1
22305,37.442095,55.883792,-1
22306,37.442095,55.883792,-1
22307,37.442095,55.883792,-1
22308,37.442095,55.883792,-1
22309,37.442095,55.883792,-1
22310,37.442095,55.883792,-1
22311,37.442095,55.883792,-1
22312,37.442095,55.883792,-1
22313,37.442095,55.883792,-1
22314,37.442095,55.883792,-1
22315,37.442095,55.883792,-1
22316,37.442095,55.883792,-1
22317,37.442095,55.883792,-1
22318,37.442095,55.883792,-1
22319,37.442095,55.883792,-1
22320,37.442095,55.883792,-1
22321,37.442095,55.883792,-1
22322,37.442095,55.883792,-1
22323,37.442095,55.883792,-1
22324,37.442095,55.883792,-1
22325,37.442095,55.883792,-1
22326,37.442095,55.883792,-1
22327,37.442095,55.883792,-1
22328,37.442095,55.883792,-1
22329,37.442095,55.883792,-1
22330,37.442095,55.883792,-1
22331,37.442095,55.883792,-1
22332,37.442095,55.883792,-1
22333,37.442095,55.883792,-1
22334,37.442095,55.883792,-1
22335,37.442095,55.883792,-1
22336,37.442095,55.883792,-1
22337,37.442095,55.883792,-1
22338,37.442095,55.883792,-1
22339,37.442095,55.883792,-1
22340,37.442095,55.883792,-1
22341,37.442095,55.883792,-1
22342,37.442095,55.883792,-1
22343,37.442095,55.883792,-1
22344,37.442095,55.883792,-1
22345,37.442095,55.883792,-1
22346,37.442095,55.883792,-1
22347,37.442095,55.883792,-1
22348,37.442095,55.883792,-1
22349,37.442095,55.883792,-1
22350,37.442095,55.883792,-1
22351,37.442095,55.883792,-1
22352,37.442095,55.883792,-1
22353,37.442095,55.883792,-1
22354,37.442095,55.883792,-1
22355,37.442095,55.883792,-1
22356,37.442095,55.883792,-1
22357,37.442095,55.883792,-1
22358,37.442095,55.883792,-1
22359,37.442095,55.883792,-1
22360,37.442095,55.883792,-1
22361,37.442095,55.883792,-1
22362,37.442095,55.883792,-1
22363,37.442095,55.883792,-1
22364,37.442095,55.883792,-1
22365,37.442095,55.883792,-1
22366,37.442095,55.883792,-1
22367,37.442095,55.883792,-1
22368,37.442095,55.883792,-1
22369,37.442095,55.883792,-1
22370,37.442095,55.883792,-1
22371,37.442095,55.883792,-1
22372,37.442095,55.883792,-1
22373,37.442095,55.883792,-1
22374,37.442095,55.883792,-1
22375,37.442095,55.883792,-1
22376,37.442095,55.883792,-1
22377,37.442095,55.883792,-1
22378,37.442095,55.883792,-1
22379,37.442095,55.883792,-1
22380,37.442095,55.883792,-1
22381,37.442095,55.883792,-1
22382,37.442095,55.883792,-1
22383,37.442095,55.883792,-1
22384,37.442095,55.883792,-1
22385,37.442095,55.883792,-1
22386,37.442095,55.883792,-1
22387,37.442095,55.883792,-1
22388,37.442095,55.883792,-1
22389,37.442095,55.883792,-1
22390,37.442095,55.883792,-1
22391,37.442095,55.883792,-1
22392,37.442095,55.883792,-1
22393,37.442095,55.883792,-1
22394,37.442095,55.883792,-1
22395,37.442095,55.883792,-1
22396,37.442095,55.883792,-1
22397,37.442095,55.883792,-1
22398,37.442095,55.883792,-1
22399,37.442095,55.883792,-1
22400,37.442095,55.883792,-1
22401,37.442095,55.883792,-1
22402,37.442095,55.883792,-1
22403,37.442095,55.883792,-1
22404,37.442095,55.883792,-1
22405,37.442095,55.883792,-1
22406,37.442095,55.883792,-1
22407,37.442095,55.883792,-1
22408,37.442095,55.883792,-1
22409,37.442095,55.883792,-1
22410,37.442095,55.883792,-1
22411,37.442095,55.883792,-1
22412,37.442095,55.883792,-1
22413,37.442095,55.883792,-1
22414,37.442095,55.883792,-1
22415,37.442095,55.883792,-1
22416,37.442095,55.883792,-1
22417,37.442095,55.883792,-1
22418,37.442095,55.883792,-1
22419,37.442095,55.883792,-1
22420,37.442095,55.883792,-1
22421,37.442095,55.883792,-1
22422,37.442095,55.883792,-1
22423,37.442095,55.883792,-1
22424,37.442095,55.883792,-1
22425,37.442095,55.883792,-1
22426,37.442095,55.883792,-1
22427,37.442095,55.883792,-1
22428,37.442095,55.883792,-1
22429,37.442095,55.883792,-1
22430,37.442095,55.883792,-1
22431,37.442095,55.883792,-1
22432,37.442095,55.883792,-1
22433,37.442095,55.883792,-1
22434,37.442095,55.883792,-1
22435,37.442095,55.883792,-1
22436,37.442095,55.883792,-1
22437,37.442095,55.883792,-1
22438,37.442095,55.883792,-1
22439,37.442095,55.883792,-1
22440,37.442095,55.883792,-1
22441,37.442095,55.883792,-1
22442,37.442095,55.883792,-1
22443,37.442095,55.883792,-1
22444,37.442095,55.883792,-1
22445,37.442095,55.883792,-1
22446,37.442095,55.883792,-1
22447,37.442095,55.883792,-1
22448,37.442095,55.883792,-1
22449,37.442095,55.883792,-1
22450,37.442095,55.883792,-1
22451,37.442095,55.883792,-1
22452,37.442095,55.883792,-1
22453,37.442095,55.883792,-1
22454,37.442095,55.883792,-1
22455,37.442095,55.883792,-1
22456,37.442095,55.883792,-1
22457,37.442095,55.883792,-1
22458,37.442095,55.883792,-1
22459,37.442095,55.883792,-1
22460,37.442095,55.883792,-1
22461,37.442095,55.883792,-1
22462,37.442095,55.883792,-1
22463,37.442095,55.883792,-1
22464,37.442095,55.883792,-1
22465,37.442095,55.883792,-1
22466,37.442095,55.883792,-1
22467,37.442095,55.883792,-1
22468,37.442095,55.883792,-1
22469,37.442095,55.883792,-1
22470,37.442095,55.883792,-1
22471,37.442095,55.883792,-1
22472,37.442095,55.883792,-1
22473,37.442095,55.883792,-1
22474,37.442095,55.883792,-1
22475,37.442095,55.883792,-1
22476,37.442095,55.883792,-1
22477,37.442095,55.883792,-1
22478,37.442095,55.883792,-1
22479,37.442095,55.883792,-1
22480,37.442095,55.883792,-1
22481,37.442095,55.883792,-1
22482,37.442095,55.883792,-1
22483,37.442095,55.883792,-1
22484,37.442095,55.883792,-1
22485,37.442095,55.883792,-1
22486,37.442095,55.883792,-1
22487,37.442095,55.883792,-1
22488,37.442095,55.883792,-1
22489,37.442095,55.883792,-1
22490,37.442095,55.883792,-1
22491,37.442095,55.883792,-1
22492,37.442095,55.883792,-1
22493,37.442095,55.883792,-1
22494,37.442095,55.883792,-1
22495,37.442095,55.883792,-1
22496,37.442095,55.883792,-1
22497,37.442095,55.883792,-1
22498,37.442095,55.883792,-1
22499,37.442095,55.883792,-1
22500,37.442095,55.883792,-1
22501,37.442095,55.883792,-1
22502,37.442095,55.883792,-1
22503,37.442095,55.883792,-1
22504,37.442095,55.883792,-1
22505,37.442095,55.883792,-1
22506,37.442095,55.883792,-1
22507,37.442095,55.883792,-1
22508,37.442095,55.883792,-1
22509,37.442095,55.883792,-1
22510,37.442095,55.883792,-1
22511,37.442095,55.883792,-1
22512,37.442095,55.883792,-1
22513,37.442095,55.883792,-1
22514,37.442095,55.883792,-1
22515,37.442095,55.883792,-1
22516,37.442095,55.883792,-1
22517,37.442095,55.883792,-1
22518,37.442095,55.883792,-1
22519,37.442095,55.883792,-1
22520,37.442095,55.883792,-1
22521,37.442095,55.883792,-1
22522,37.442095,55.883792,-1
22523,37.442095,55.883792,-1
22524,37.442095,55.883792,-1
22525,37.442095,55.883792,-1
22526,37.442095,55.883792,-1
22527,37.442095,55.883792,-1
22528,37.442095,55.883792,-1
22529,37.442095,55.883792,-1
22530,37.442095,55.883792,-1
22531,37.442095,55.883792,-1
22532,37.442095,55.883792,-1
22533,37.442095,55.883792,-1
22534,37.442095,55.883792,-1
22535,37.442095,55.883792,-1
22536,37.442095,55.883792,-1
22537,37.442095,55.883792,-1
22538,37.442095,55.883792,-1
22539,37.442095,55.883792,-1
22540,37.442095,55.883792,-1
22541,37.442095,55.883792,-1
22542,37.442095,55.883792,-1
22543,37.442095,55.883792,-1
22544,37.442095,55.883792,-1
22545,37.442095,55.883792,-1
22546,37.442095,55.883792,-1
22547,37.442095,55.883792,-1
22548,37.442095,55.883792,-1
22549,37.442095,55.883792,-1
22550,37.442095,55.883792,-1
22551,37.442095,55.883792,-1
22552,37.442095,55.883792,-1
22553,37.442095,55.883792,-1
22554,37.442095,55.883792,-1
22555,37.442095,55.883792,-1
22556,37.442095,55.883792,-1
22557,37.442095,55.883792,-1
22558,37.442095,55.883792,-1
22559,37.442095,55.883792,-1
22560,37.442095,55.883792,-1
22561,37.442095,55.883792,-1
22562,37.442095,55.883792,-1
22563,37.442095,55.883792,-1
22564,37.442095,55.883792,-1
22565,37.442095,55.883792,-1
22566,37.442095,55.883792,-1
22567,37.442095,55.883792,-1
22568,37.442095,55.883792,-1
22569,37.442095,55.883792,-1
22570,37.442095,55.883792,-1
22571,37.442095,55.883792,-1
22572,37.442095,55.883792,-1
22573,37.442095,55.883792,-1
22574,37.442095,55.883792,-1
22575,37.442095,55.883792,-1
22576,37.442095,55.883792,-1
22577,37.442095,55.883792,-1
22578,37.442095,55.883792,-1
22579,37.442095,55.883792,-1
22580,37.442095,55.883792,-1
22581,37.442095,55.883792,-1
22582,37.442095,55.883792,-1
22583,37.442095,55.883792,-1
22584,37.442095,55.883792,-1
22585,37.442095,55.883792,-1
22586,37.442095,55.883792,-1
22587,37.442095,55.883792,-1
22588,37.442095,55.883792,-1
22589,37.442095,55.883792,-1
22590,37.442095,55.883792,-1
22591,37.442095,55.883792,-1
22592,37.442095,55.883792,-1
22593,37.442095,55.883792,-1
22594,37.442095,55.883792,-1
22595,37.442095,55.883792,-1
22596,37.442095,55.883792,-1
22597,37.442095,55.883792,-1
22598,37.442095,55.883792,-1
22599,37.442095,55.883792,-1
22600,37.442095,55.883792,-1
22601,37.442095,55.883792,-1
22602,37.442095,55.883792,-1
22603,37.442095,55.883792,-1
22604,37.442095,55.883792,-1
22605,37.442095,55.883792,-1
22606,37.442095,55.883792,-1
22607,37.442095,55.883792,-1
22608,37.442095,55.883792,-1
22609,37.442095,55.883792,-1
22610,37.442095,55.883792,-1
22611,37.442095,55.883792,-1
22612,37.442095,55.883792,-1
22613,37.442095,55.883792,-1
22614,37.442095,55.883792,-1
22615,37.442095,55.883792,-1
22616,37.442095,55.883792,-1
22617,37.442095,55.883792,-1
22618,37.442095,55.883792,-1
22619,37.442095,55.883792,-1
22620,37.442095,55.883792,-1
22621,37.442095,55.883792,-1
22622,37.442095,55.883792,-1
22623,37.442095,55.883792,-1
22624,37.442095,55.883792,-1
22625,37.442095,55.883792,-1
22626,37.442095,55.883792,-1
22627,37.442095,55.883792,-1
22628,37.442095,55.883792,-1
22629,37.442095,55.883792,-1
22630,37.442095,55.883792,-1
22631,37.442095,55.883792,-1
22632,37.442095,55.883792,-1
